2022-09-21 17:14:07,635 INFO  Logger.cs: 70 - 
2022-09-21 17:35:04,226 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox
2022-09-21 17:35:04,227 INFO  ExportHelper.cs: 147 - Beginning the export process
2022-09-21 17:35:04,228 INFO  ExportHelper.cs: 153 - Creating package directories with name HitBox and save path C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox
2022-09-21 17:35:05,777 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\CMakeLists.txt
2022-09-21 17:35:05,778 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\config\joint_names_HitBox.yaml
2022-09-21 17:35:05,779 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\package.xml
2022-09-21 17:35:05,779 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\package.xml
2022-09-21 17:35:05,780 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\launch\
2022-09-21 17:35:05,781 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\launch\
2022-09-21 17:35:05,782 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2022-09-21 17:35:05,782 INFO  ExportHelper.cs: 450 - Saving users preferences
2022-09-21 17:35:05,782 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2022-09-21 17:35:05,782 INFO  ExportHelper.cs: 464 - Setting STL preferences
2022-09-21 17:35:05,783 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2022-09-21 17:35:05,783 INFO  ExportHelper.cs: 197 - Hiding all components
2022-09-21 17:35:05,818 INFO  ExportHelper.cs: 204 - Beginning individual files export
2022-09-21 17:35:05,821 INFO  ExportHelper.cs: 270 - Exporting link: Frame
2022-09-21 17:35:05,822 INFO  ExportHelper.cs: 272 - Link Frame has 4 children
2022-09-21 17:35:05,824 INFO  ExportHelper.cs: 270 - Exporting link: FR_Wheel
2022-09-21 17:35:05,824 INFO  ExportHelper.cs: 272 - Link FR_Wheel has 0 children
2022-09-21 17:35:05,824 INFO  ExportHelper.cs: 317 - FR_Wheel: Exporting STL with coordinate frame Origin_FR_Axel
2022-09-21 17:35:05,824 INFO  ExportHelper.cs: 322 - FR_Wheel: Reference geometry name 
2022-09-21 17:35:05,842 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\meshes\FR_Wheel.STL
2022-09-21 17:35:05,876 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2022-09-21 17:35:05,878 INFO  ExportHelper.cs: 270 - Exporting link: BR_Wheel
2022-09-21 17:35:05,879 INFO  ExportHelper.cs: 272 - Link BR_Wheel has 0 children
2022-09-21 17:35:05,879 INFO  ExportHelper.cs: 317 - BR_Wheel: Exporting STL with coordinate frame Origin_BR_Axel
2022-09-21 17:35:05,880 INFO  ExportHelper.cs: 322 - BR_Wheel: Reference geometry name 
2022-09-21 17:35:05,895 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\meshes\BR_Wheel.STL
2022-09-21 17:35:05,926 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2022-09-21 17:35:05,929 INFO  ExportHelper.cs: 270 - Exporting link: FL_Wheel
2022-09-21 17:35:05,929 INFO  ExportHelper.cs: 272 - Link FL_Wheel has 0 children
2022-09-21 17:35:05,929 INFO  ExportHelper.cs: 317 - FL_Wheel: Exporting STL with coordinate frame Origin_FL_Axel
2022-09-21 17:35:05,930 INFO  ExportHelper.cs: 322 - FL_Wheel: Reference geometry name 
2022-09-21 17:35:05,943 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\meshes\FL_Wheel.STL
2022-09-21 17:35:05,975 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2022-09-21 17:35:05,978 INFO  ExportHelper.cs: 270 - Exporting link: BL_Wheel
2022-09-21 17:35:05,978 INFO  ExportHelper.cs: 272 - Link BL_Wheel has 0 children
2022-09-21 17:35:05,978 INFO  ExportHelper.cs: 317 - BL_Wheel: Exporting STL with coordinate frame Origin_BL_Axel
2022-09-21 17:35:05,979 INFO  ExportHelper.cs: 322 - BL_Wheel: Reference geometry name 
2022-09-21 17:35:05,993 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\meshes\BL_Wheel.STL
2022-09-21 17:35:06,024 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2022-09-21 17:35:06,025 INFO  ExportHelper.cs: 317 - Frame: Exporting STL with coordinate frame Origin_global
2022-09-21 17:35:06,026 INFO  ExportHelper.cs: 322 - Frame: Reference geometry name 
2022-09-21 17:35:06,040 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\meshes\Frame.STL
2022-09-21 17:35:06,067 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2022-09-21 17:35:06,068 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2022-09-21 17:35:06,100 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2022-09-21 17:35:06,100 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2022-09-21 17:35:06,101 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\urdf\HitBox.urdf
2022-09-21 17:35:06,102 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\urdf\HitBox.csv
2022-09-21 17:35:06,104 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2022-09-21 17:35:06,104 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2022-09-21 17:35:06,105 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2022-09-21 17:35:06,106 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2022-09-21 17:35:06,107 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2022-09-21 17:35:06,107 INFO  ExportHelper.cs: 234 - Copying log file
2022-09-21 17:35:06,108 INFO  ExportHelper.cs: 439 - Copying C:\Users\PC\sw2urdf_logs\sw2urdf.log to C:\Users\PC\Documents\PersonalCAD\ARCIGVC\IGVC-Robot\GazeboR1\FullAttempt\HitBox\HitBox\export.log
